#{"t_start": 1669489949.0932534, "env_id": null}
r,l,t
-9.77619,50,1539.202014
-10.407143,50,1539.552135
11.678571,36,1539.814116
-9.133333,50,1540.174443
-10.885714,50,1540.512911
-9.004762,50,1540.874102
-9.880952,50,1541.235853
30.166667,18,1541.353186
7.885714,40,1541.642856
-8.65,50,1542.004014
0.797619,47,1542.343607
8.114286,40,1542.633256
1.154762,46,1542.964894
-10.0,1,1542.972168
-11.885714,50,1543.283018
-10.0,1,1543.290266
-9.054762,50,1545.56145
-10.157143,50,1545.923609
44.219048,6,1545.97219
-8.816667,50,1546.333361
21.778571,27,1546.530933
43.55,7,1546.586159
0.311905,47,1546.925349
31.319048,18,1547.05889
14.502381,33,1547.299082
-9.485714,50,1547.661091
4.054762,43,1547.972908
-9.771429,50,1548.33409
-9.528571,50,1548.683304
-8.619048,50,1549.043453
28.097619,21,1549.198287
31.309524,18,1549.331995
37.004762,12,1549.422761
35.214286,13,1549.504299
33.492857,16,1549.623826
-9.554762,50,1549.984807
-10.0,1,1549.992014
-9.004762,50,1550.351937
42.411905,8,1550.414437
10.852381,36,1550.664871
10.869048,37,1550.933841
17.092857,31,1551.148224
-9.17381,50,1551.509169
3.92619,43,1551.809321
-9.77381,50,1552.170897
4.866667,43,1552.482567
24.366667,25,1552.665778
22.128571,26,1552.856725
-9.757143,50,1553.217517
-8.407143,50,1553.578227
15.714286,32,1553.800114
25.888095,23,1553.969072
35.790476,14,1554.074085
22.397619,26,1554.253032
47.702381,3,1554.280174
-10.0,1,1554.287287
-9.07619,50,1554.648262
-9.740476,50,1554.998228
-9.319048,50,1555.358472
-9.011905,50,1555.719494
41.259524,9,1555.789212
29.735714,19,1555.918732
-9.380952,50,1556.268272
35.692857,13,1556.361438
41.280952,9,1556.430576
-8.87619,50,1556.791003
27.559524,22,1556.9528
-10.035714,50,1557.314127
-9.209524,50,1557.675495
25.004762,24,1557.85191
37.945238,12,1557.942707
-9.897619,50,1558.304336
-0.130952,47,1558.643468
-9.540476,50,1559.003695
37.728571,12,1559.094534
-9.12381,50,1559.454159
-8.740476,50,1559.814584
-10.511905,50,1560.1648
18.688095,29,1562.217064
23.809524,25,1562.400244
-10.290476,50,1562.756192
46.557143,4,1562.790508
-1.571429,48,1563.136723
-8.638095,50,1563.49528
32.32381,17,1563.62208
-11.128571,50,1563.966561
1.957143,44,1564.27413
44.595238,6,1564.323089
-0.490476,48,1564.669867
-9.578571,50,1565.031757
22.111905,26,1565.213355
-9.857143,50,1565.576013
-8.316667,50,1565.936102
-8.57381,50,1566.296419
15.507143,32,1566.512718
19.616667,28,1566.717787
-9.383333,50,1567.080919
-10.309524,50,1567.432678
-9.952381,50,1567.797519
3.630952,43,1568.109582
-9.040476,50,1568.47172
-8.557143,50,1568.834885
-10.530952,50,1569.176505
-10.178571,50,1569.534653
22.169048,26,1569.726704
-10.67619,4,1569.755585
47.6,3,1569.783124
-9.371429,50,1570.146876
-14.857143,27,1570.34104
-8.92619,50,1570.704301
-8.545238,50,1571.067156
-13.009524,50,1571.431322
16.195238,31,1571.647836
-10.3,50,1572.012526
14.807143,33,1572.254663
-10.5,50,1572.61822
7.27381,40,1572.913272
36.27381,13,1573.012479
21.461905,27,1573.211831
21.980952,27,1573.411388
36.969048,13,1573.510225
-9.207143,50,1573.874456
-10.011905,50,1574.238052
-10.059524,50,1574.589361
-18.164286,34,1574.834456
-8.883333,50,1575.198181
10.069048,38,1575.475771
-8.809524,50,1575.839281
-1.090476,47,1576.163933
44.611905,6,1576.212429
-10.038095,50,1576.571565
-10.530952,50,1578.788818
-10.835714,50,1579.139525
-9.352381,50,1579.501032
-9.057143,50,1579.862078
47.730952,3,1579.889161
-8.895238,50,1580.250005
-9.854762,50,1580.612735
10.904762,36,1580.875603
-8.828571,50,1581.242641
-9.369048,50,1581.606364
-9.02381,50,1581.969101
-10.285714,50,1582.324644
-10.245238,50,1582.689911
-9.202381,50,1583.053232
-12.297619,50,1583.418021
-10.15,50,1583.764391
-10.07619,50,1584.128062
41.152381,9,1584.197902
-12.752381,50,1584.561622
-10.169048,50,1584.918826
39.1,11,1585.002949
38.038095,12,1585.094117
-9.271429,50,1585.456979
39.109524,10,1585.528988
23.340476,24,1585.684189
-8.745238,50,1586.047291
4.828571,42,1586.353957
18.771429,30,1586.574346
44.492857,6,1586.623035
-9.871429,50,1586.987406
-9.819048,50,1587.33962
-9.930952,50,1587.703332
-9.478571,50,1588.067497
32.735714,16,1588.188355
-9.340476,50,1588.549414
-10.035714,50,1588.912875
25.502381,23,1589.08346
-8.980952,50,1589.445787
-19.085714,49,1589.79581
1.257143,45,1590.123058
31.42619,17,1590.250265
26.07619,21,1590.394671
22.066667,26,1590.58586
19.638095,29,1590.79889
-9.564286,50,1591.16095
-9.071429,50,1591.52332
9.321429,38,1591.800187
34.909524,15,1591.912736
31.27381,17,1592.040072
-14.007143,28,1592.238849
-12.011905,6,1592.258977
-9.328571,50,1592.623544
-10.530952,50,1592.978472
23.521429,25,1593.164141
18.802381,27,1593.364566
-9.37619,50,1595.548768
-10.564286,50,1595.902401
-9.5,50,1596.262375
-9.902381,50,1596.62196
15.592857,33,1596.860587
-11.792857,50,1597.221735
28.340476,21,1597.376155
-9.461905,50,1597.73699
30.271429,19,1597.878025
22.42381,26,1598.058578
-9.230952,50,1598.420265
-9.407143,50,1598.782597
11.571429,36,1599.045703
17.809524,30,1599.265483
-10.069048,50,1599.628752
-8.628571,50,1599.990627
-9.454762,50,1600.353278
-5.302381,49,1600.709938
-9.771429,50,1601.073088
-10.059524,50,1601.435423
-8.721429,50,1601.797399
-9.669048,50,1602.160009
-10.669048,50,1602.522762
-9.566667,50,1602.885231
39.292857,10,1602.962541
26.252381,23,1603.133291
9.642857,38,1603.40961
25.871429,23,1603.579581
45.492857,5,1603.621387
25.840476,23,1603.791558
-10.45,50,1604.14817
37.895238,12,1604.239606
-10.111905,50,1604.602083
-9.747619,50,1604.964606
25.62381,22,1605.127416
6.97619,41,1605.424695
33.859524,15,1605.537133
-10.819048,5,1605.572921
38.492857,11,1605.646011
-10.321429,50,1606.009512
-12.502381,12,1606.095194
-11.352381,7,1606.145313
-9.428571,50,1606.507634
23.609524,24,1606.685032
-10.230952,50,1607.047031
-10.0,1,1607.054331
-11.019048,50,1607.417203
-9.354762,50,1607.779344
44.67381,6,1607.827921
47.730952,3,1607.855125
-11.711905,9,1607.918691
-9.278571,50,1608.280324
31.62619,18,1608.414069
-8.795238,50,1608.775527
-2.304762,48,1609.117179
-10.0,1,1609.124433
27.730952,21,1609.279355
35.614286,14,1609.38442
-9.516667,50,1609.745555
32.728571,17,1609.871825
25.088095,24,1610.048388
-9.919048,50,1612.320147
-10.542857,50,1612.680357
27.464286,21,1612.835788
42.15,8,1612.898597
25.390476,24,1613.074454
38.840476,11,1613.158259
29.6,19,1613.29354
-0.795238,48,1613.640382
-9.045238,50,1614.002882
-8.354762,50,1614.363762
-1.757143,49,1614.717206
0.166667,47,1615.056009
-8.792857,50,1615.416345
-10.647619,50,1615.772204
5.6,42,1616.076103
-10.019048,50,1616.437178
-9.238095,50,1616.79906
37.897619,12,1616.890123
-8.916667,50,1617.251174
-9.145238,50,1617.611331
41.392857,8,1617.674327
-8.82381,50,1618.035285
36.12381,14,1618.140315
-10.0,1,1618.147546
-1.585714,48,1618.49453
3.016667,43,1618.807117
-9.857143,50,1619.169962
25.957143,23,1619.339736
46.542857,4,1619.373983
47.747619,3,1619.401131
-11.147619,50,1619.751576
34.783333,15,1619.864167
2.871429,44,1620.183336
-9.188095,50,1620.544241
32.878571,16,1620.664138
21.32619,26,1620.854517
37.52381,12,1620.945882
19.878571,27,1621.143434
-11.047619,50,1621.504118
-9.209524,50,1621.866436
10.857143,36,1622.543208
25.061905,24,1622.720099
-10.242857,50,1623.081649
23.197619,26,1623.272229
14.033333,34,1623.519385
-10.502381,50,1623.881885
-9.352381,50,1624.244938
-11.752381,6,1624.276745
-9.733333,50,1624.639116
-10.661905,50,1625.000263
-9.280952,50,1625.362856
-11.369048,50,1625.727092
-9.871429,50,1626.088907
-9.82619,50,1626.450193
-9.842857,50,1626.812389
-2.066667,49,1627.166342
11.161905,35,1627.410899
-9.147619,50,1629.621805
-10.57381,50,1629.983067
-8.435714,50,1630.343183
-10.0,1,1630.35047
-8.754762,50,1630.710595
-12.1,50,1631.066408
-2.716667,49,1631.422147
-9.292857,50,1631.785968
29.557143,19,1631.926802
-10.0,1,1631.933878
-10.0,1,1631.941108
38.004762,12,1632.032297
21.119048,27,1632.230778
-8.609524,50,1632.591466
-9.978571,50,1632.930229
-9.133333,50,1633.291822
-9.338095,50,1633.653753
-9.32381,50,1634.014915
-9.721429,50,1634.377637
45.507143,5,1634.419156
22.402381,25,1634.606387
-9.707143,50,1634.968097
-8.545238,50,1635.328552
-8.483333,50,1635.690178
-8.509524,50,1636.051408
35.402381,13,1636.150143
24.357143,25,1636.332957
-8.802381,50,1636.694535
-10.830952,50,1637.045165
-9.066667,50,1637.407264
20.945238,27,1637.606171
-8.707143,50,1637.967774
35.721429,13,1638.066575
10.985714,35,1638.321737
-8.990476,50,1638.68348
-9.32381,50,1639.044737
-10.0,1,1639.051924
20.85,26,1639.243533
13.566667,35,1639.497786
-9.35,50,1639.859902
7.497619,40,1640.150657
-9.354762,50,1640.512555
-9.959524,50,1640.874725
-9.033333,50,1641.237322
-9.019048,50,1641.593095
-8.757143,50,1641.954836
21.564286,27,1642.15321
-9.07619,50,1642.515348
20.719048,28,1642.721243
-8.728571,50,1643.082327
26.788095,22,1643.245056
-9.2,50,1643.606134
-11.654762,5,1643.641234
-10.0,1,1643.648487
3.7,44,1643.967407
-10.007143,50,1646.234253
21.071429,28,1646.438294
-11.852381,50,1646.801291
-9.266667,50,1647.161292
37.509524,12,1647.24102
-9.985714,50,1647.591165
40.847619,9,1647.661528
-9.464286,50,1648.022847
17.911905,29,1648.235027
-9.504762,50,1648.584455
-9.088095,50,1648.945527
-10.007143,50,1649.306915
-9.621429,50,1649.669164
22.604762,26,1649.860059
-10.407143,50,1650.206683
22.011905,27,1650.404115
-9.138095,50,1650.765935
2.140476,44,1651.074368
39.230952,11,1651.158354
31.457143,18,1651.291946
-8.419048,50,1651.652887
-11.65,6,1651.690585
-11.585714,50,1652.042739
-8.47619,50,1652.403784
38.978571,10,1652.467856
-9.2,50,1652.829558
-9.545238,50,1653.180744
12.792857,35,1653.435611
43.359524,7,1653.491288
30.421429,19,1653.631606
-12.628571,11,1653.709898
45.257143,5,1653.751545
11.75,36,1654.013659
-10.0,1,1654.02089
-10.045238,50,1654.382752
-8.966667,50,1654.743768
21.621429,27,1654.941132
-10.547619,50,1655.303891
16.452381,30,1655.506865
0.485714,46,1655.84002
-9.421429,50,1656.200861
-10.004762,50,1656.566786
-10.45,2,1656.575451
-9.169048,50,1656.936306
36.55,13,1657.034432
-9.966667,50,1657.396483
24.935714,23,1657.56548
38.340476,11,1657.643854
19.692857,29,1657.855731
41.72381,8,1657.901522
-10.845238,3,1657.911583
15.519048,33,1658.151928
-11.335714,6,1658.183878
33.104762,16,1658.303697
37.821429,12,1658.394816
-10.571429,50,1658.756708
-11.830952,6,1658.794227
13.414286,34,1659.042144
-9.519048,50,1659.403733
-1.840476,49,1659.757599
13.238095,34,1660.009552
-8.507143,50,1660.371977
-10.945238,50,1660.733938
36.807143,12,1662.665985
-9.330952,50,1663.029076
-13.133333,13,1663.121638
36.488095,13,1663.220303
-9.266667,50,1663.582302
44.42619,6,1663.630877
-10.0,1,1663.638116
-8.609524,50,1663.999106
-9.957143,50,1664.361932
43.32381,7,1664.417635
26.754762,20,1664.565313
27.37381,21,1664.720981
10.847619,37,1664.990455
-9.321429,50,1665.353252
-9.678571,50,1665.716092
25.747619,23,1665.886002
-9.814286,50,1666.248966
21.328571,27,1666.446526
46.509524,4,1666.481087
-9.852381,50,1666.843351
-2.409524,49,1667.198123
-10.188095,50,1667.560098
-10.583333,50,1667.922237
20.742857,28,1668.126948
-10.295238,50,1668.48925
23.82381,25,1668.673007
-9.621429,50,1669.034621
39.27619,11,1669.118339
27.27619,22,1669.279906
-10.0,1,1669.287178
28.085714,20,1669.435552
15.914286,31,1669.662359
-10.740476,50,1670.014187
22.054762,26,1670.205524
-11.209524,6,1670.248657
11.42381,36,1670.510924
-9.440476,50,1670.855428
23.164286,26,1671.046169
-9.657143,50,1671.407047
38.040476,11,1671.491382
-12.042857,7,1671.536206
-9.759524,50,1671.887084
-10.745238,4,1671.910157
-9.709524,50,1672.273369
28.647619,20,1672.422493
23.033333,26,1672.613025
-9.764286,50,1672.975529
-9.630952,50,1673.337796
7.083333,41,1673.635257
-10.840476,50,1673.992148
-10.409524,2,1674.006435
30.759524,19,1674.146948
-10.0,1,1674.154139
-10.488095,50,1674.510134
-10.033333,50,1674.861172
-8.954762,50,1675.223292
-9.866667,50,1675.585871
-9.82381,50,1675.946888
-12.82381,29,1676.153715
-10.492857,50,1676.516626
-9.964286,50,1676.879033
-10.354762,50,1677.239952
8.538095,38,1679.358239
-9.566667,50,1679.719812
-11.683333,50,1680.081007
39.121429,11,1680.164638
-10.092857,50,1680.526783
-9.078571,50,1680.888326
-9.457143,50,1681.249818
-9.880952,50,1681.610711
-10.0,1,1681.617939
23.709524,25,1681.802026
12.797619,34,1682.050395
6.009524,41,1682.348352
18.42381,30,1682.567358
-8.807143,50,1682.928796
-9.509524,50,1683.291369
31.369048,18,1683.425673
-9.0,50,1683.787135
32.442857,16,1683.910571
43.559524,7,1683.965752
-9.319048,50,1684.326694
-9.707143,50,1684.688793
13.964286,34,1684.936236
-9.619048,50,1685.296606
33.57381,16,1685.415923
-8.685714,50,1685.776261
-9.580952,50,1686.133832
-11.080952,50,1686.496783
-1.419048,48,1686.845674
9.983333,38,1687.122152
-10.602381,50,1687.479623
-11.07381,4,1687.507586
-9.561905,50,1687.872269
-10.219048,50,1688.234606
-10.740476,50,1688.598191
-9.980952,50,1688.948578
-8.430952,50,1689.309244
-9.854762,50,1689.670732
29.907143,19,1689.812246
-10.135714,50,1690.175054
-10.671429,50,1690.538442
-10.0,1,1690.54567
-14.892857,48,1690.887336
-8.733333,50,1691.247728
21.754762,27,1691.445879
-9.997619,50,1691.807639
-9.852381,50,1692.16106
-9.102381,50,1692.521615
-8.935714,50,1692.882621
41.62619,8,1692.94523
24.019048,25,1693.128251
-9.545238,50,1693.489736
-9.738095,50,1693.850785
39.295238,11,1693.934339
-10.32381,50,1696.178574
41.083333,9,1696.248281
-10.17381,50,1696.609138
-9.209524,50,1696.969777
-10.290476,50,1697.330666
25.954762,23,1697.500247
16.395238,31,1697.726112
42.278571,8,1697.788412
39.145238,11,1697.871941
-10.778571,50,1698.232528
24.230952,25,1698.414888
18.171429,28,1698.580367
-9.807143,50,1698.941555
-10.042857,50,1699.303315
29.997619,19,1699.432712
19.457143,29,1699.644191
-8.37381,50,1700.004036
-10.0,1,1700.011217
-10.228571,50,1700.372685
-9.190476,50,1700.733806
-11.416667,50,1701.078892
-10.042857,50,1701.441464
-10.385714,2,1701.450161
-9.690476,50,1701.811473
-9.928571,50,1702.173701
34.635714,15,1702.286464
12.119048,36,1702.548209
25.692857,22,1702.710694
-8.67381,50,1703.073273
9.397619,37,1703.342433
-11.269048,50,1703.704676
-8.707143,50,1704.064829
-9.97381,50,1704.4265
17.183333,31,1704.652376
-9.378571,50,1705.01406
-10.133333,50,1705.36445
-9.714286,50,1705.724983
-9.578571,50,1706.086357
-10.52381,50,1706.430743
-10.016667,50,1706.79195
-10.197619,50,1707.153419
-9.652381,50,1707.513901
21.180952,27,1707.711282
1.704762,45,1708.03725
35.438095,14,1708.142583
21.947619,26,1708.332578
-11.035714,4,1708.355789
-9.488095,50,1708.717274
-10.0,1,1708.724485
-9.957143,50,1709.086672
27.342857,21,1709.242611
14.380952,33,1709.483417
44.395238,6,1709.532352
-10.178571,50,1709.894767
7.954762,38,1710.148643
41.761905,8,1710.210673
-9.366667,50,1710.572475
17.864286,29,1712.622231
-10.395238,50,1712.983721
16.07381,32,1713.216547
-9.457143,50,1713.57731
-10.080952,50,1713.938493
35.02619,13,1714.014958
25.640476,23,1714.18424
3.442857,44,1714.502934
-0.592857,47,1714.843364
-11.761905,50,1715.205474
28.745238,20,1715.353873
40.135714,9,1715.41273
22.328571,26,1715.603747
-10.378571,50,1715.965377
44.385714,6,1716.013883
-11.780952,50,1716.37649
-11.457143,50,1716.72771
10.02619,36,1716.990892
26.788095,20,1717.139469
-12.438095,50,1717.50116
-11.3,50,1717.862875
38.569048,11,1717.94707
-9.604762,50,1718.308667
-10.233333,50,1718.652926
-11.340476,50,1719.008788
-11.3,50,1719.368966
24.707143,24,1719.545915
25.014286,24,1719.722023
-9.897619,50,1720.083221
-9.802381,50,1720.445295
-10.9,50,1720.806825
-10.097619,50,1721.167981
46.62381,4,1721.202147
33.378571,15,1721.30912
30.078571,19,1721.450096
-9.942857,50,1721.811673
16.033333,31,1722.020379
6.478571,41,1722.316967
-10.5,3,1722.338642
-10.461905,50,1722.700115
-11.147619,50,1723.063447
45.47381,5,1723.104792
-10.271429,50,1723.466923
27.597619,21,1723.621951
20.919048,27,1723.802855
-10.045238,50,1724.164348
-10.335714,50,1724.526117
-10.852381,50,1724.887673
-11.135714,5,1724.912133
30.92381,18,1725.045895
-11.071429,50,1725.407878
-11.954762,50,1725.77001
-11.17381,6,1725.796047
-11.583333,50,1726.141157
-11.740476,6,1726.16711
42.32381,8,1726.229896
14.428571,33,1726.470563
-9.102381,50,1726.831071
32.954762,15,1726.94371
18.771429,28,1727.137865
1.097619,46,1729.320892
-2.669048,47,1729.644597
9.32619,39,1729.926691
36.297619,13,1730.013771
-10.614286,50,1730.375702
-9.942857,50,1730.736382
38.142857,12,1730.827387
34.254762,14,1730.921702
8.961905,38,1731.196902
11.678571,35,1731.451417
-9.666667,50,1731.811889
15.707143,32,1732.046014
-10.57381,50,1732.407339
-9.966667,50,1732.768359
-9.471429,50,1733.129199
14.514286,34,1733.376082
14.892857,32,1733.609311
31.988095,16,1733.717743
10.661905,37,1733.986462
3.5,44,1734.304548
-13.054762,8,1734.32183
-8.780952,50,1734.681323
18.295238,30,1734.900581
-11.154762,50,1735.227125
46.547619,4,1735.261577
42.430952,8,1735.324243
-9.297619,50,1735.685801
19.685714,28,1735.890707
-9.109524,50,1736.250792
8.157143,39,1736.534468
40.285714,10,1736.611036
-10.664286,50,1736.973195
-10.754762,50,1737.335444
-10.688095,3,1737.345563
5.428571,41,1737.643297
2.454762,44,1737.961972
-9.795238,50,1738.322454
17.411905,31,1738.547835
-10.0,1,1738.549342
-9.142857,50,1738.910088
-9.65,50,1739.271496
24.133333,25,1739.453925
-10.742857,50,1739.815764
8.735714,38,1740.092292
15.066667,33,1740.332003
-9.521429,50,1740.693328
-8.664286,50,1741.053061
-10.140476,50,1741.413445
-10.157143,50,1741.774157
41.197619,8,1741.836756
-11.888095,50,1742.198581
-10.590476,50,1742.560792
23.904762,25,1742.743883
15.238095,33,1742.98442
-11.292857,50,1743.344846
30.671429,18,1743.478318
-10.214286,50,1743.839455
29.142857,19,1745.791166
42.119048,8,1745.853799
-11.707143,50,1746.213956
-10.640476,50,1746.573443
34.871429,15,1746.685105
-9.65,50,1747.043984
20.438095,28,1747.247586
-11.02619,4,1747.275703
16.333333,31,1747.501689
25.752381,23,1747.671173
-10.064286,50,1748.031857
38.757143,10,1748.085769
30.442857,19,1748.225971
-10.735714,50,1748.586545
7.730952,40,1748.875275
-11.190476,5,1748.899744
7.314286,36,1749.070227
30.054762,19,1749.210585
-8.85,50,1749.570461
-9.82619,50,1749.930819
15.602381,33,1750.169937
