#{"t_start": 1669216680.5227418, "env_id": null}
r,l,t
-10.0,10,71.713433
-10.0,1,71.719264
-10.0,1,71.725172
-10.0,14,71.80859
-10.0,9,71.862608
5.0,16,71.962367
-10.0,5,71.991627
-5,20,72.114484
-10.0,1,72.120408
-10.0,9,72.172955
-10.0,1,72.178853
19.0,2,72.196364
-10.0,20,72.313402
-10.0,11,72.377549
-10.0,3,72.394998
-5,20,72.517532
17.0,4,72.54669
-10.0,1,72.552623
-10.0,1,72.558523
-10.0,7,72.599304
-10.0,3,72.616876
-10.0,18,72.722703
-5,20,72.845455
9.0,12,72.921153
-10.0,18,73.026738
-10.0,3,73.044318
-5,20,73.167576
-10.0,8,73.214393
6.0,15,73.307591
18.0,3,73.330865
-10.0,9,73.383514
-10.0,5,73.412714
-10.0,11,73.477243
-5,20,73.599344
-10.0,9,73.65237
-10.0,9,73.704916
-10.0,6,73.739738
16.0,5,73.774647
-10.0,17,73.876355
-10.0,20,73.993257
-10.0,19,74.103921
-10.0,1,74.109823
-10.0,10,74.168008
-10.0,3,74.185618
-10.0,2,74.197423
-5,20,74.320801
-10.0,13,74.396845
-10.0,2,74.408706
-5,20,74.53161
-10.0,9,74.584338
-10.0,20,74.700649
-10.0,1,74.706534
-10.0,3,74.724044
-10.0,5,74.753449
-10.0,1,74.759309
-10.0,10,74.817466
-10.0,3,74.835214
-10.0,5,74.864246
15.0,6,74.905129
-10.0,11,74.969565
11.0,10,75.03334
-10.0,1,75.039305
-10.0,10,75.097892
-10.0,18,75.203124
16.0,5,75.237993
-5,20,75.36013
-10.0,2,75.371865
-10.0,3,75.389379
-10.0,5,75.418512
-10.0,1,75.424391
-10.0,1,75.43023
-10.0,2,75.441885
-5,20,75.563798
-10.0,13,75.63989
-10.0,4,75.663238
-10.0,10,75.721678
-5,20,75.844678
-10.0,14,75.926253
-10.0,9,75.978427
-10.0,2,75.990293
-10.0,10,76.048533
-10.0,10,76.106915
6.0,15,76.200032
-10.0,10,76.258222
-5,20,76.380474
-10.0,1,76.386366
-10.0,14,76.468498
-10.0,16,76.561435
-5,20,76.683791
-10.0,4,76.707068
-10.0,5,76.736341
-10.0,4,76.759573
-10.0,1,76.765463
-10.0,3,76.782973
-10.0,17,76.881958
-10.0,6,76.916862
-10.0,6,76.951755
-10.0,5,76.981681
-10.0,5,77.011049
-10.0,4,77.034297
-10.0,1,77.040286
-10.0,7,77.080943
17.0,4,77.109894
-10.0,2,77.121581
-10.0,7,77.16221
9.0,12,77.237896
17.0,4,77.266994
-10.0,13,77.34287
-10.0,3,77.360489
20.0,1,77.371955
-10.0,14,77.453631
-10.0,6,77.488687
-10.0,8,77.535628
-10.0,4,77.558879
-10.0,13,77.635009
-10.0,6,77.669941
-5,20,77.791862
13.0,8,77.844223
-10.0,10,77.90298
-10.0,1,77.908823
-10.0,13,77.985015
-10.0,4,78.008464
-10.0,13,78.084628
-10.0,2,78.096645
-10.0,11,78.160567
-5,20,78.283514
-10.0,11,78.347736
-10.0,20,78.464195
18.0,3,78.487341
-10.0,8,78.534186
-5,20,78.656607
-10.0,14,78.738006
-10.0,12,78.807847
15.0,6,78.848711
-10.0,9,78.901656
11.0,10,78.965812
-10.0,2,78.977463
-10.0,9,79.029712
-10.0,4,79.053108
-10.0,13,79.129184
-10.0,10,79.187353
-5,20,79.309455
-5,20,79.431882
-10.0,19,79.542822
-10.0,1,79.548754
9.0,12,79.624507
-10.0,1,79.630477
-10.0,2,79.642112
-10.0,16,79.73513
-10.0,1,79.740967
-10.0,4,79.764204
-10.0,1,79.770063
-10.0,13,79.845837
-10.0,2,79.857433
-5,20,79.980348
-10.0,15,80.0677
-10.0,1,80.073553
-5,20,80.196278
-10.0,6,80.231364
-10.0,3,80.249027
-10.0,10,80.307362
-10.0,11,80.371346
-10.0,9,80.424157
-10.0,3,80.441491
-10.0,9,80.49396
-10.0,4,80.5173
-5,20,80.639355
12.0,9,80.697485
-10.0,3,80.714931
19.0,2,80.732254
-10.0,2,80.744222
-10.0,1,80.750095
-10.0,5,80.779343
-10.0,15,80.867084
8.0,13,80.948562
-10.0,20,81.065877
-10.0,3,81.083323
-10.0,2,81.095005
-10.0,1,81.10088
-10.0,2,81.112543
-10.0,4,81.135881
-10.0,4,81.15915
-5,20,81.281646
-10.0,1,81.287559
-10.0,1,81.293374
-10.0,4,81.316898
-10.0,17,81.415662
-10.0,1,81.421547
-5,20,81.543904
-10.0,19,81.654567
-10.0,5,81.683967
-10.0,1,81.68992
-10.0,1,81.695754
-10.0,4,81.719322
-10.0,12,81.789174
19.0,2,81.806637
-10.0,4,81.829838
-10.0,4,81.853839
-5,20,81.976356
-10.0,15,82.063503
-10.0,4,82.0867
10.0,11,82.156133
-5,20,82.277685
-10.0,5,82.30694
-10.0,4,82.330371
-10.0,7,82.371421
-10.0,11,82.435569
-10.0,7,82.476701
-10.0,1,82.482598
-5,20,82.605419
-10.0,1,82.6113
-10.0,8,82.657845
-5,20,82.779925
-10.0,7,82.820651
-5,20,82.942771
3.0,18,83.053587
-10.0,2,83.065381
-10.0,1,83.071217
-5,20,83.193754
-5,20,83.316303
-10.0,3,83.333828
-10.0,1,83.339759
-10.0,7,83.380687
-10.0,3,83.398136
-5,20,83.520113
-10.0,2,83.532022
-10.0,1,83.537883
-10.0,20,83.655189
-10.0,10,83.713579
-10.0,12,83.783127
-5,20,83.905088
-10.0,16,83.99864
20.0,1,84.010248
-10.0,1,84.016201
-10.0,15,84.104115
-5,20,84.226332
-10.0,1,84.232267
-5,20,84.354175
-5,20,84.475928
-10.0,9,84.528273
-5,20,84.649947
-10.0,8,84.696608
-10.0,6,84.731858
-10.0,2,84.743796
-10.0,2,84.756114
-10.0,1,84.762045
-10.0,4,84.785496
-10.0,9,84.838073
-10.0,20,84.954731
-10.0,2,84.966393
-10.0,8,85.012891
-5,20,85.135087
-10.0,3,85.152961
-10.0,4,85.176258
-10.0,3,85.193711
-5,20,85.316155
-10.0,6,85.351461
-10.0,4,85.375007
-10.0,2,85.38664
-10.0,6,85.421276
-10.0,3,85.438701
-5,20,85.560569
13.0,8,85.612932
-10.0,6,85.647857
-5,20,85.769441
-10.0,10,85.827653
-10.0,3,85.845109
-5,20,85.967807
-10.0,2,85.979617
-10.0,4,86.003019
-10.0,7,86.043843
-10.0,19,86.154213
-5,20,86.275946
-10.0,8,86.323075
-10.0,7,86.364017
19.0,2,86.381352
2.0,19,86.498141
-5,20,86.620739
-10.0,4,86.644185
-10.0,9,86.697007
-10.0,11,86.761272
-10.0,1,86.767122
-5,20,86.889072
-10.0,3,86.906562
-10.0,7,86.947354
-10.0,5,86.976724
-10.0,10,87.035144
-10.0,1,87.040984
14.0,7,87.087486
16.0,5,87.122326
-10.0,2,87.134123
-10.0,2,87.145783
-10.0,7,87.18658
-10.0,8,87.233122
-10.0,4,87.256411
-5,20,87.378788
-5,20,87.500586
-10.0,2,87.513157
-5,20,87.635163
17.0,4,87.66429
-10.0,1,87.670211
19.0,2,87.687511
-10.0,17,87.787647
-10.0,8,87.834928
-10.0,1,87.840858
-10.0,3,87.858334
-10.0,12,87.928178
12.0,9,87.986334
-10.0,19,88.096426
-10.0,1,88.102331
-10.0,15,88.189389
-10.0,4,88.212924
9.0,12,88.288945
-10.0,6,88.324088
-5,20,88.446481
15.0,6,88.487203
-10.0,6,88.522323
-10.0,1,88.528156
-10.0,12,88.598668
-10.0,5,88.627979
-10.0,7,88.668681
-10.0,11,88.73268
-10.0,12,88.802603
5.0,16,88.901414
-10.0,5,88.930456
-10.0,17,89.028985
-10.0,4,89.052215
-10.0,4,89.075475
-5,20,89.197022
-10.0,3,89.214467
-5,20,89.336444
-10.0,7,89.377154
-5,20,89.498467
-5,20,89.620149
-10.0,10,89.678116
-10.0,4,89.701416
-10.0,2,89.713147
-5,20,89.835224
-5,20,89.9569
-10.0,4,89.980204
-10.0,3,89.997782
-10.0,3,90.015183
-5,20,90.136671
-5,20,90.263614
-5,20,90.385355
-10.0,9,90.437738
-10.0,4,90.46101
-10.0,4,90.484423
20.0,1,90.495868
-10.0,3,90.513319
-10.0,3,90.530836
-10.0,3,90.548474
-10.0,2,90.560216
-5,20,90.68128
-10.0,4,90.704513
-10.0,9,90.757226
11.0,10,90.821002
-10.0,6,90.856165
-5,20,90.978109
-10.0,1,90.983968
-10.0,7,91.024533
-10.0,2,91.036172
-10.0,2,91.047947
16.0,5,91.082524
-10.0,1,91.088391
-10.0,4,91.111824
-10.0,18,91.21705
-10.0,17,91.315743
-10.0,9,91.367892
-5,20,91.489585
-10.0,7,91.530153
-10.0,4,91.553368
-10.0,5,91.582603
-10.0,2,91.594195
-5,20,91.716533
-5,20,91.839205
-10.0,18,91.943977
-10.0,15,92.031357
-5,20,92.153217
15.0,6,92.193692
-10.0,2,92.20556
-5,20,92.328074
20.0,1,92.339617
-5,20,92.461472
-10.0,17,92.560143
7.0,14,92.647187
-5,20,92.769123
-5,20,92.8911
12.0,9,92.949201
-10.0,7,92.989851
-10.0,2,93.001484
14.0,7,93.047739
-5,20,93.169434
-10.0,13,93.245495
-5,20,93.367272
14.0,7,93.413806
-10.0,1,93.419744
-10.0,4,93.444076
-10.0,9,93.496582
19.0,2,93.513828
-10.0,1,93.519989
-10.0,11,93.584333
-10.0,2,93.595957
-10.0,5,93.62492
11.0,10,93.688446
8.0,13,93.769754
-10.0,1,93.775692
-10.0,14,93.856905
-5,20,93.978034
-10.0,3,93.995478
-10.0,1,94.001343
-10.0,4,94.02462
-10.0,18,94.129108
-10.0,8,94.175685
-10.0,8,94.222059
-10.0,19,94.332274
-5,20,94.454189
-5,20,94.576711
-10.0,1,94.582645
-10.0,2,94.594274
-10.0,1,94.600124
-10.0,13,94.675465
-10.0,10,94.733185
-10.0,8,94.780075
-5,20,94.901654
-5,20,95.023278
-10.0,6,95.058067
-10.0,2,95.0698
-10.0,17,95.168215
13.0,8,95.220186
-10.0,5,95.249172
-10.0,4,95.272567
-10.0,15,95.359613
-5,20,95.482214
-10.0,4,95.505482
-5,20,95.627019
-5,20,95.749189
-10.0,1,95.755161
-10.0,12,95.824964
-5,20,95.946188
-10.0,8,95.992794
-5,20,96.115045
-5,20,96.236459
20.0,1,96.247956
-10.0,7,96.288676
-5,20,96.410846
-10.0,15,96.498075
-10.0,1,96.503925
-5,20,96.626076
-10.0,5,96.65528
-10.0,1,96.661154
-10.0,18,96.766324
-5,20,96.887785
-10.0,14,96.969611
-10.0,8,97.016027
-5,20,97.137816
-10.0,1,97.143737
-10.0,19,97.253903
-10.0,12,97.323588
-5,20,97.444837
-10.0,14,97.52585
-10.0,14,97.607816
-10.0,4,97.631286
-10.0,4,97.654467
-5,20,97.776643
-10.0,1,97.782622
17.0,4,97.811531
-10.0,9,97.863773
-10.0,2,97.875526
-10.0,4,97.898909
-10.0,11,97.96269
-10.0,16,98.055696
-10.0,7,98.096404
-10.0,1,98.102217
-10.0,1,98.108082
-10.0,1,98.11399
8.0,13,98.194962
-10.0,16,98.287776
-10.0,1,98.293617
-10.0,10,98.352201
-5,20,98.473738
2.0,19,98.59039
-10.0,6,98.625471
16.0,5,98.660253
-5,20,98.781631
-5,20,98.903947
-5,20,99.025322
-10.0,7,99.066276
-10.0,5,99.095163
-10.0,15,99.182087
-5,20,99.304245
-10.0,6,99.338891
-10.0,11,99.402682
-10.0,5,99.431721
-10.0,1,99.437609
-5,20,99.559711
-5,20,99.682001
-10.0,12,99.752737
-10.0,11,99.816723
-10.0,11,99.880634
-10.0,5,99.909704
-10.0,18,100.014243
-5,20,100.135743
-10.0,1,100.141594
-10.0,18,100.246091
-10.0,19,100.357104
-10.0,4,100.380456
-5,20,100.502098
-10.0,5,100.531118
-5,20,100.653076
-5,20,100.775085
-5,20,100.896335
-10.0,1,100.902212
-10.0,4,100.925365
-10.0,5,100.954685
-10.0,12,101.024154
-10.0,4,101.047292
-10.0,11,101.11156
-10.0,1,101.117404
-5,20,101.238916
-10.0,3,101.256433
-10.0,1,101.262297
-5,20,101.38407
-5,20,101.506387
-10.0,12,101.575872
-10.0,17,101.674607
-10.0,5,101.703461
-10.0,10,101.761566
-10.0,14,101.843253
-10.0,3,101.860647
19.0,2,101.878149
-10.0,1,101.884101
-5,20,102.006531
-5,20,102.128035
-5,20,102.250046
-5,20,102.371996
-10.0,11,102.436587
18.0,3,102.459747
-10.0,1,102.465686
-10.0,9,102.518022
-10.0,2,102.529794
-5,20,102.651308
-10.0,9,102.703508
-10.0,10,102.761595
-10.0,13,102.837232
-10.0,5,102.866613
-10.0,7,102.907236
-10.0,9,102.959728
-10.0,1,102.965602
2.0,19,103.081737
-10.0,16,103.174837
-10.0,15,103.262516
-10.0,10,103.320477
-10.0,1,103.326304
-10.0,2,103.338175
-10.0,10,103.396231
-10.0,1,103.402088
-10.0,4,103.425299
-5,20,103.547031
-10.0,7,103.587787
-10.0,1,103.593641
-10.0,2,103.605288
-10.0,1,103.611117
-5,20,103.732931
-10.0,3,103.75042
-5,20,103.872273
-10.0,10,103.930622
-10.0,8,103.977368
-10.0,14,104.058871
-5,20,104.180632
-10.0,13,104.256233
-10.0,1,104.262105
-10.0,3,104.279495
19.0,2,104.296851
-10.0,1,104.302704
-10.0,1,104.308543
-5,20,104.430016
-10.0,1,104.435905
15.0,6,104.476293
-10.0,1,104.482142
-10.0,2,104.493784
-5,20,104.616257
-10.0,11,104.680068
20.0,1,104.691533
-10.0,15,104.778669
-10.0,4,104.801874
-5,20,104.923154
-10.0,2,104.93495
-10.0,1,104.940866
-10.0,20,105.057426
-10.0,4,105.080627
17.0,4,105.109658
-10.0,7,105.150901
-10.0,10,105.209047
-10.0,3,105.226486
-10.0,2,105.238202
-10.0,1,105.244135
-10.0,14,105.326094
-10.0,1,105.331909
-10.0,2,105.343652
-10.0,10,105.40171
-10.0,8,105.44805
-10.0,9,105.500628
-10.0,1,105.506543
-10.0,6,105.541294
-10.0,7,105.582016
-10.0,1,105.587869
-10.0,7,105.628651
-10.0,2,105.640321
-5,20,105.761791
20.0,1,105.773331
-10.0,19,105.884658
-10.0,1,105.890516
-10.0,6,105.925591
-10.0,14,106.007095
-10.0,1,106.012889
-10.0,5,106.042269
-5,20,106.164696
-10.0,8,106.211113
-10.0,6,106.245905
-5,20,106.368147
-10.0,6,106.403131
-5,20,106.526322
-10.0,1,106.532225
-10.0,10,106.590359
-10.0,5,106.619508
-10.0,3,106.637133
13.0,8,106.689378
14.0,7,106.735852
11.0,10,106.799611
-10.0,2,106.811309
-5,20,106.933013
-10.0,1,106.93899
-10.0,2,106.9506
-10.0,16,107.043672
16.0,5,107.078513
-5,20,107.200654
-10.0,3,107.218243
-10.0,3,107.235705
-10.0,9,107.287945
-10.0,6,107.322771
-5,20,107.444976
-10.0,20,107.560849
19.0,2,107.578238
-10.0,3,107.595751
-10.0,3,107.613162
-10.0,15,107.700752
-10.0,14,107.782072
15.0,6,107.822727
12.0,9,107.880976
-10.0,14,107.962754
-10.0,4,107.986008
-10.0,3,108.003576
-5,20,108.125005
-10.0,17,108.224387
-10.0,5,108.253712
-10.0,3,108.271203
-10.0,9,108.323289
-5,20,108.445145
-10.0,12,108.51498
-10.0,1,108.520898
-10.0,16,108.613532
-10.0,1,108.619472
9.0,12,108.694774
-10.0,11,108.758486
16.0,5,108.793093
-5,20,108.915682
-10.0,19,109.026276
-10.0,4,109.049662
-10.0,15,109.137148
-10.0,8,109.183454
-5,20,109.305199
-10.0,19,109.415458
-10.0,5,109.444584
-10.0,1,109.450394
17.0,4,109.47935
17.0,4,109.5083
-5,20,109.629758
13.0,8,109.682159
-10.0,7,109.722709
-10.0,9,109.774884
-10.0,3,109.792191
9.0,12,109.867765
-5,20,109.989256
-5,20,110.111022
-10.0,8,110.157339
-10.0,3,110.174834
-10.0,6,110.209631
11.0,10,110.27335
19.0,2,110.290651
-10.0,10,110.348942
8.0,13,110.430613
-10.0,2,110.442253
-10.0,3,110.459587
-10.0,16,110.552134
-5,20,110.674002
-10.0,4,110.697142
-10.0,7,110.738425
-10.0,3,110.755922
-10.0,10,110.81425
-5,20,110.935755
-5,20,111.058234
-10.0,10,111.116202
-10.0,7,111.156951
-10.0,2,111.168589
-10.0,4,111.191795
-10.0,5,111.220831
-10.0,1,111.226681
-10.0,2,111.238316
-10.0,12,111.308506
-10.0,1,111.314316
-10.0,10,111.372227
-5,20,111.493979
-10.0,8,111.540432
-5,20,111.662988
10.0,11,111.73264
14.0,7,111.779333
-5,20,111.901669
-5,20,112.023022
-10.0,1,112.02895
-10.0,10,112.086782
-10.0,8,112.133192
15.0,6,112.173799
13.0,8,112.225959
-10.0,9,112.278543
-10.0,3,112.295989
-10.0,3,112.313467
-10.0,3,112.330896
-10.0,5,112.359787
-10.0,5,112.388848
4.0,17,112.493382
-5,20,112.615106
-10.0,10,112.672826
-10.0,1,112.678658
-5,20,112.79941
-5,20,112.920645
-10.0,10,112.978866
-5,20,113.10077
-10.0,3,113.118204
-10.0,4,113.141826
-5,20,113.264154
-10.0,1,113.270044
-10.0,8,113.316478
-5,20,113.438058
-10.0,1,113.443919
-10.0,13,113.519844
-10.0,2,113.5315
-5,20,113.652962
-10.0,5,113.682433
-10.0,16,113.775997
-5,20,113.898054
-10.0,20,114.014122
-10.0,9,114.066552
-10.0,5,114.095906
-10.0,4,114.119239
-10.0,6,114.153909
18.0,3,114.177065
-10.0,2,114.188864
-10.0,5,114.217949
-10.0,13,114.293841
7.0,14,114.380945
-5,20,114.502626
-10.0,4,114.526027
-10.0,7,114.566625
-5,20,114.688162
19.0,2,114.705496
-10.0,2,114.717329
14.0,7,114.76415
-10.0,7,114.804832
-10.0,7,114.845566
-10.0,5,114.874463
-5,20,114.996809
-10.0,1,115.00264
-5,20,115.124789
-10.0,4,115.148095
-10.0,2,115.159668
-10.0,4,115.183154
-5,20,115.304747
-10.0,4,115.328057
-10.0,2,115.339838
-10.0,18,115.444336
-5,20,115.566737
-10.0,9,115.619222
-5,20,115.740821
-5,20,115.862715
-10.0,1,115.868691
-10.0,5,115.897877
-10.0,4,115.921123
18.0,3,115.944314
7.0,14,116.03176
8.0,13,116.113364
-10.0,4,116.136627
-10.0,4,116.159784
-10.0,3,116.177101
-5,20,116.299583
-10.0,4,116.322853
-5,20,116.444596
-10.0,1,116.451308
-10.0,8,116.497716
-10.0,15,116.584559
-10.0,18,116.689821
-10.0,2,116.701454
-10.0,8,116.747954
-10.0,1,116.753809
19.0,2,116.771167
4.0,17,116.875444
-10.0,11,116.939454
-10.0,4,116.962679
-10.0,8,117.008962
-10.0,8,117.055381
-5,20,117.176959
-10.0,10,117.234913
-10.0,14,117.315902
-10.0,4,117.339451
-5,20,117.461033
-10.0,5,117.489984
-10.0,6,117.524802
2.0,19,117.640797
-10.0,20,117.75684
8.0,13,117.837741
-10.0,18,117.942067
-10.0,8,117.98898
-10.0,9,118.041077
20.0,1,118.05254
-5,20,118.174212
-10.0,2,118.185912
-10.0,13,118.261111
18.0,3,118.2844
-10.0,6,118.319468
6.0,15,118.412116
-10.0,19,118.522573
-5,20,118.644125
-10.0,1,118.650039
-5,20,118.771323
-10.0,16,118.864252
-10.0,7,118.905176
-10.0,18,119.00944
-10.0,5,119.038459
-10.0,18,119.142902
-10.0,1,119.148769
-10.0,16,119.242385
-5,20,119.364544
-10.0,2,119.376309
-10.0,1,119.382206
-10.0,1,119.388072
-5,20,119.510762
-10.0,1,119.51666
-10.0,1,119.522566
-10.0,8,119.56914
-10.0,2,119.580789
-5,20,119.702347
-10.0,4,119.725575
-10.0,8,119.772393
-5,20,119.894929
-10.0,15,119.982172
-10.0,11,120.046072
-5,20,120.16777
-10.0,10,120.226007
-10.0,1,120.231934
-10.0,2,120.243628
-10.0,10,120.301739
-10.0,1,120.307575
-5,20,120.43047
-10.0,15,120.518373
-10.0,5,120.547405
-10.0,18,120.651822
-10.0,5,120.680929
-10.0,10,120.738901
-5,20,120.860817
-10.0,5,120.889895
11.0,10,120.953933
-5,20,121.075959
-10.0,8,121.122386
-5,20,121.245158
-10.0,6,121.27983
-10.0,1,121.285752
18.0,3,121.30885
-5,20,121.430844
-10.0,8,121.477536
-10.0,4,121.50082
-10.0,12,121.570594
-10.0,1,121.57637
-10.0,3,121.593827
-5,20,121.716042
-5,20,121.838597
-10.0,3,121.856191
-10.0,2,121.867945
-10.0,3,121.888053
-5,20,122.009853
4.0,17,122.114486
-10.0,1,122.120416
15.0,6,122.160959
-10.0,3,122.178685
-10.0,6,122.213623
-10.0,5,122.242695
-10.0,18,122.347658
-10.0,3,122.365055
-10.0,4,122.389204
-5,20,122.510862
-10.0,3,122.528529
13.0,8,122.580977
-10.0,1,122.586907
16.0,5,122.62175
-10.0,9,122.673907
-10.0,4,122.697295
-5,20,122.820087
-10.0,2,122.831809
-10.0,1,122.837656
19.0,2,122.854918
-10.0,1,122.860813
-10.0,1,122.866698
-10.0,2,122.878355
20.0,1,122.889817
-10.0,9,122.942226
-5,20,123.064988
-10.0,4,123.08838
-10.0,7,123.129421
-5,20,123.251876
-5,20,123.374753
12.0,9,123.432854
2.0,19,123.549343
-10.0,20,123.665783
-10.0,4,123.689272
-10.0,1,123.695121
-10.0,19,123.806177
-10.0,5,123.83537
-10.0,11,123.899182
-10.0,2,123.910879
-10.0,5,123.939991
-10.0,6,123.975158
-5,20,124.097441
5.0,16,124.196223
20.0,1,124.20771
12.0,9,124.266152
-10.0,9,124.319113
-10.0,6,124.353997
-10.0,5,124.383248
-5,20,124.504812
-10.0,4,124.528392
-10.0,1,124.534214
-10.0,5,124.56328
-10.0,5,124.592641
-10.0,19,124.703911
4.0,17,124.808426
-5,20,124.930598
-10.0,1,124.936643
-10.0,20,125.053632
-10.0,3,125.071102
-10.0,17,125.169847
-10.0,3,125.187487
-10.0,1,125.193362
-10.0,7,125.234213
-10.0,12,125.304808
-10.0,10,125.362798
-10.0,3,125.380343
-10.0,15,125.467825
-10.0,14,125.548974
-10.0,13,125.62499
-10.0,2,125.636584
12.0,9,125.694583
-10.0,1,125.700463
15.0,6,125.74103
-10.0,1,125.746942
-5,20,125.869022
-10.0,2,125.88074
-5,20,126.002695
-10.0,1,126.008631
-10.0,4,126.03188
20.0,1,126.043325
10.0,11,126.113003
-10.0,2,126.124665
-10.0,9,126.177217
-5,20,126.298691
-10.0,13,126.374207
-10.0,1,126.380108
-10.0,1,126.385937
-10.0,18,126.490662
-10.0,2,126.502253
-5,20,126.625188
-10.0,11,126.689395
-10.0,10,126.747665
-10.0,19,126.858044
-10.0,3,126.875504
-10.0,11,126.93926
-10.0,8,126.986163
12.0,9,127.044354
-10.0,5,127.073634
-10.0,9,127.126045
-5,20,127.248149
-10.0,1,127.254102
-10.0,6,127.289278
8.0,13,127.370648
-10.0,13,127.445828
-10.0,11,127.509788
-10.0,6,127.545011
-10.0,1,127.550901
-10.0,2,127.562554
-10.0,1,127.569285
-10.0,9,127.621839
-10.0,1,127.627694
-10.0,1,127.63355
-10.0,2,127.645195
20.0,1,127.656667
-10.0,15,127.74408
-10.0,7,127.784746
-10.0,5,127.813823
-5,20,127.936271
-10.0,3,127.953971
9.0,12,128.029331
-10.0,5,128.058773
15.0,6,128.099334
-5,20,128.221409
-10.0,19,128.332414
-10.0,1,128.338265
-10.0,9,128.390736
-10.0,8,128.43747
-5,20,128.55925
-10.0,1,128.56512
-5,20,128.686921
-10.0,1,128.692787
-5,20,128.815247
-10.0,5,128.844297
-10.0,6,128.879046
19.0,2,128.896329
-10.0,5,128.925501
-10.0,6,128.960487
-10.0,4,128.983618
-10.0,12,129.054015
-10.0,1,129.059844
-5,20,129.181479
-5,20,129.302986
-10.0,5,129.332304
16.0,5,129.367096
-10.0,18,129.472194
9.0,12,129.547782
-10.0,9,129.600077
-10.0,5,129.629403
-10.0,7,129.670075
-10.0,18,129.77572
-10.0,2,129.787631
-10.0,2,129.799299
-10.0,2,129.81092
-10.0,5,129.839997
-10.0,3,129.85749
-10.0,3,129.874867
-10.0,2,129.886748
-10.0,1,129.892567
-10.0,9,129.944683
-10.0,8,129.991439
-5,20,130.113061
-10.0,3,130.130558
-10.0,5,130.159679
-10.0,2,130.171408
-10.0,13,130.246673
-10.0,6,130.28145
-10.0,2,130.293117
-10.0,14,130.375027
-10.0,13,130.450902
-5,20,130.573546
-5,20,130.69571
-10.0,11,130.759887
-10.0,8,130.806727
-5,20,130.928823
-10.0,9,130.981225
-10.0,5,131.010212
-10.0,4,131.033386
-10.0,1,131.039285
-10.0,6,131.074233
-5,20,131.19579
-10.0,4,131.219052
-5,20,131.341711
-5,20,131.464396
-10.0,2,131.476254
-10.0,2,131.487889
-10.0,7,131.528597
-10.0,1,131.534526
-10.0,7,131.575467
-10.0,9,131.628007
-10.0,1,131.633868
-10.0,11,131.698161
14.0,7,131.744724
-10.0,19,131.855145
-10.0,1,131.860989
-10.0,1,131.866862
-5,20,131.989282
-10.0,16,132.083237
-10.0,2,132.094894
-5,20,132.217075
-5,20,132.339455
-10.0,1,132.345374
-5,20,132.467502
-10.0,8,132.513902
-10.0,1,132.519858
18.0,3,132.542955
-10.0,1,132.548823
-5,20,132.671661
-10.0,15,132.759157
-5,20,132.881609
-10.0,7,132.922364
19.0,2,132.939772
16.0,5,132.974548
-10.0,12,133.044374
-10.0,9,133.096835
-10.0,8,133.143309
-10.0,18,133.248085
-10.0,5,133.277335
-10.0,2,133.289084
-10.0,3,133.306545
-5,20,133.42848
-10.0,10,133.486876
-10.0,5,133.516233
-10.0,6,133.551354
20.0,1,133.562832
-5,20,133.685357
-10.0,1,133.69124
8.0,13,133.772471
-10.0,6,133.807624
-10.0,19,133.917918
-10.0,1,133.923807
-10.0,2,133.935429
-10.0,7,133.975937
-10.0,10,134.034533
-10.0,2,134.046183
-10.0,13,134.122301
-10.0,2,134.133894
-5,20,134.256276
-10.0,3,134.273941
-10.0,11,134.338133
-10.0,10,134.395868
-5,20,134.518617
-5,20,134.640748
-10.0,12,134.710495
-10.0,5,134.739663
-5,20,134.861234
-5,20,134.982628
-10.0,4,135.0059
-10.0,2,135.017479
-10.0,10,135.075309
-5,20,135.19857
-10.0,8,135.245242
6.0,15,135.338442
-10.0,4,135.361854
-10.0,19,135.472826
15.0,6,135.513403
-10.0,3,135.530903
-10.0,2,135.542605
-10.0,16,135.635623
-5,20,135.758143
-5,20,135.880418
-10.0,2,135.892183
-5,20,136.014553
-10.0,5,136.043496
-10.0,9,136.095974
-5,20,136.218348
-10.0,9,136.27103
-10.0,17,136.370266
-10.0,1,136.376152
-5,20,136.498196
-10.0,5,136.52748
18.0,3,136.55052
-10.0,15,136.638086
-10.0,6,136.672949
-5,20,136.795317
-10.0,16,136.888288
-5,20,137.010684
-10.0,7,137.051476
-10.0,3,137.069009
-10.0,4,137.092232
-10.0,10,137.150405
-10.0,6,137.185144
-5,20,137.307715
13.0,8,137.360196
-10.0,10,137.418826
13.0,8,137.471254
-10.0,3,137.488763
-10.0,12,137.558674
-10.0,5,137.587868
-10.0,2,137.599476
-10.0,7,137.640283
-10.0,6,137.675089
-10.0,15,137.762403
-10.0,6,137.797719
-10.0,10,137.856151
-10.0,4,137.879463
-10.0,1,137.885304
-10.0,13,137.960618
